OrderID,Date,Customer,Product,Category,Quantity,UnitPrice,Discount,Revenue,City,Country,Salesperson,Year,Month,MonthName,YearMonth
109910,2023-10-01,Lauren Daniels,Desk Lamp,Furniture,3,22.09,0.05,62.96,Delhi,India,Ivan Petrov,2023,10,October,2023-10
105859,2023-10-01,Amanda Hill,Printer Paper (Ream),Office Supplies,7,4.2,0.2,23.52,Madrid,Spain,Hana Suzuki,2023,10,October,2023-10
101622,2023-10-01,Patrick Thornton,Cotton T-Shirt,Apparel,9,26.71,0.1,216.35,Sao Paulo,Brazil,Farah Haddad,2023,10,October,2023-10
100939,2023-10-01,Gregory King,Ballpoint Pens (Box),Office Supplies,1,8.49,0.2,6.79,Delhi,India,Julia Romano,2023,10,October,2023-10
105016,2023-10-02,Shannon Miller,Air Fryer,Home & Kitchen,8,127.4,0.2,815.36,Madrid,Spain,Brian Nguyen,2023,10,October,2023-10
101846,2023-10-02,Kiara Little,Water Bottle,Sports & Outdoors,2,18.48,0.0,36.96,Tokyo,Japan,Julia Romano,2023,10,October,2023-10
102535,2023-10-02,Jeremy Reed,4K Monitor,Electronics,10,294.83,0.0,2948.3,Sydney,Australia,Julia Romano,2023,10,October,2023-10
102386,2023-10-02,Robert Jackson,Ballpoint Pens (Box),Office Supplies,7,8.57,0.1,53.99,Dubai,United Arab Emirates,David Kim,2023,10,October,2023-10
105128,2023-10-02,Gary Jackson,Notebook Set,Office Supplies,3,10.84,0.1,29.27,Munich,Germany,Brian Nguyen,2023,10,October,2023-10
106601,2023-10-02,Martha Bailey,Winter Jacket,Apparel,10,203.9,0.0,2039.0,Dubai,United Arab Emirates,Alice Carter,2023,10,October,2023-10
103504,2023-10-02,Aaron Parker,Blender,Home & Kitchen,5,61.98,0.0,309.9,Manchester,United Kingdom,Farah Haddad,2023,10,October,2023-10
103734,2023-10-02,Michael Elliott,Mechanical Keyboard,Electronics,1,62.24,0.0,62.24,Chicago,United States,Farah Haddad,2023,10,October,2023-10
109907,2023-10-02,Anna Henderson,Running Shoes,Apparel,10,92.73,0.1,834.57,New York,United States,Ivan Petrov,2023,10,October,2023-10
104274,2023-10-02,Adam Taylor,Wireless Mouse,Electronics,10,26.94,0.2,215.52,Madrid,Spain,George Okafor,2023,10,October,2023-10
108762,2023-10-03,Timothy Duncan,Bluetooth Speaker,Electronics,7,83.89,0.05,557.87,Los Angeles,United States,Julia Romano,2023,10,October,2023-10
108283,2023-10-03,Brent Hernandez,Cotton T-Shirt,Apparel,5,29.88,0.2,119.52,Barcelona,Spain,Alice Carter,2023,10,October,2023-10
107228,2023-10-03,Rebecca Hicks,Water Bottle,Sports & Outdoors,1,24.03,0.0,24.03,Lyon,France,Hana Suzuki,2023,10,October,2023-10
109372,2023-10-03,Jenna Larson,Wireless Mouse,Electronics,6,14.87,0.0,89.22,Tokyo,Japan,David Kim,2023,10,October,2023-10
103774,2023-10-03,David Wright,Air Fryer,Home & Kitchen,5,156.1,0.15,663.42,Sydney,Australia,Brian Nguyen,2023,10,October,2023-10
109833,2023-10-03,Courtney Chapman,Ballpoint Pens (Box),Office Supplies,4,6.95,0.0,27.8,Lyon,France,Carla Mendes,2023,10,October,2023-10
100434,2023-10-03,Angela Vaughn,4K Monitor,Electronics,8,225.12,0.2,1440.77,Paris,France,David Kim,2023,10,October,2023-10
105202,2023-10-03,Steven Stein,Blender,Home & Kitchen,10,54.84,0.15,466.14,Sydney,Australia,Carla Mendes,2023,10,October,2023-10
103399,2023-10-04,Julian Conner,Running Shoes,Apparel,3,78.22,0.1,211.19,London,United Kingdom,Elena Petrova,2023,10,October,2023-10
105699,2023-10-04,Yolanda Green,Bluetooth Speaker,Electronics,7,40.31,0.05,268.06,Melbourne,Australia,George Okafor,2023,10,October,2023-10
103276,2023-10-04,Allison Hickman,Mechanical Keyboard,Electronics,10,40.35,0.0,403.5,Berlin,Germany,Ivan Petrov,2023,10,October,2023-10
108015,2023-10-04,Jesse Clark,Usb-C Charger,Electronics,7,41.27,0.15,245.56,Melbourne,Australia,David Kim,2023,10,October,2023-10
108151,2023-10-04,Meghan Rush,Camping Tent,Sports & Outdoors,2,279.75,0.0,559.5,Madrid,Spain,Farah Haddad,2023,10,October,2023-10
109184,2023-10-04,Paula Bradley,Ballpoint Pens (Box),Office Supplies,9,3.64,0.0,32.76,New York,United States,Brian Nguyen,2023,10,October,2023-10
102518,2023-10-04,Eugene Baldwin,Wireless Mouse,Electronics,1,16.44,0.0,16.44,Vancouver,Canada,David Kim,2023,10,October,2023-10
105192,2023-10-04,Edwin Nunez,Desk Lamp,Furniture,4,32.99,0.0,131.96,Barcelona,Spain,Alice Carter,2023,10,October,2023-10
107816,2023-10-04,Ricky Davis Ii,Printer Paper (Ream),Office Supplies,7,4.21,0.0,29.47,Sao Paulo,Brazil,Carla Mendes,2023,10,October,2023-10
101344,2023-10-04,Bailey Duran Dds,Water Bottle,Sports & Outdoors,1,15.82,0.0,15.82,Los Angeles,United States,Farah Haddad,2023,10,October,2023-10
104614,2023-10-04,Tamara Davis,Blender,Home & Kitchen,8,78.37,0.0,626.96,Osaka,Japan,David Kim,2023,10,October,2023-10
102451,2023-10-04,James Gilbert,Desk Lamp,Furniture,5,43.13,0.0,215.65,Sao Paulo,Brazil,Alice Carter,2023,10,October,2023-10
101194,2023-10-04,Marc Moore,Notebook Set,Office Supplies,3,5.39,0.0,16.17,Toronto,Canada,David Kim,2023,10,October,2023-10
100767,2023-10-05,Benjamin Reyes,Yoga Mat,Sports & Outdoors,4,39.23,0.0,156.92,Tokyo,Japan,David Kim,2023,10,October,2023-10
108243,2023-10-05,Glen Wood,Desk Lamp,Furniture,2,43.79,0.05,83.2,Barcelona,Spain,George Okafor,2023,10,October,2023-10
102972,2023-10-05,Renee Melendez,Cotton T-Shirt,Apparel,10,28.69,0.1,258.21,Delhi,India,Ivan Petrov,2023,10,October,2023-10
104454,2023-10-05,Lauren Carson,Wireless Mouse,Electronics,4,14.91,0.2,47.71,Sydney,Australia,Farah Haddad,2023,10,October,2023-10
108557,2023-10-05,Jordan Williams,Camping Tent,Sports & Outdoors,7,101.31,0.05,673.71,Madrid,Spain,Carla Mendes,2023,10,October,2023-10
105739,2023-10-05,Desiree Tyler,Standing Desk,Furniture,10,488.07,0.2,3904.56,Berlin,Germany,Ivan Petrov,2023,10,October,2023-10
108461,2023-10-05,Nathan Nelson,Cotton T-Shirt,Apparel,10,12.86,0.0,128.6,Lyon,France,Ivan Petrov,2023,10,October,2023-10
104798,2023-10-05,Peter Williams,Desk Lamp,Furniture,1,49.03,0.1,44.13,Paris,France,Ivan Petrov,2023,10,October,2023-10
106834,2023-10-05,Patricia Young Phd,Cookware Set,Home & Kitchen,10,234.25,0.1,2108.25,New York,United States,Julia Romano,2023,10,October,2023-10
104965,2023-10-05,Mariah Robles,4K Monitor,Electronics,1,361.75,0.05,343.66,Toronto,Canada,Hana Suzuki,2023,10,October,2023-10
104071,2023-10-06,Pamela Hill,Wireless Mouse,Electronics,8,15.71,0.2,100.54,Manchester,United Kingdom,Elena Petrova,2023,10,October,2023-10
105577,2023-10-06,Shannon Rivera,Ballpoint Pens (Box),Office Supplies,1,9.82,0.0,9.82,Sao Paulo,Brazil,Hana Suzuki,2023,10,October,2023-10
104617,2023-10-06,Christopher Morris,Water Bottle,Sports & Outdoors,8,19.82,0.1,142.7,Vancouver,Canada,Alice Carter,2023,10,October,2023-10
107077,2023-10-06,Alexander Gomez,Running Shoes,Apparel,8,69.53,0.0,556.24,Sao Paulo,Brazil,Ivan Petrov,2023,10,October,2023-10
103966,2023-10-06,David Davis,Office Chair,Furniture,1,251.98,0.2,201.58,Manchester,United Kingdom,Julia Romano,2023,10,October,2023-10
100158,2023-10-06,Lisa Ramirez,Laptop Stand,Office Supplies,1,33.86,0.15,28.78,Chicago,United States,Hana Suzuki,2023,10,October,2023-10
101979,2023-10-06,Jackie Clements,Notebook Set,Office Supplies,7,12.21,0.0,85.47,Dubai,United Arab Emirates,Julia Romano,2023,10,October,2023-10
100099,2023-10-06,Megan Oliver,Cotton T-Shirt,Apparel,5,13.11,0.15,55.72,Madrid,Spain,Hana Suzuki,2023,10,October,2023-10
106355,2023-10-06,Cynthia Mueller,Water Bottle,Sports & Outdoors,10,23.99,0.0,239.9,Lyon,France,Elena Petrova,2023,10,October,2023-10
103740,2023-10-07,Victor Taylor,Coffee Maker,Home & Kitchen,7,134.29,0.15,799.03,Toronto,Canada,David Kim,2023,10,October,2023-10
103915,2023-10-07,David Carter,Running Shoes,Apparel,1,78.95,0.0,78.95,Rio De Janeiro,Brazil,Elena Petrova,2023,10,October,2023-10
102666,2023-10-07,Holly Scott,Blender,Home & Kitchen,5,69.79,0.1,314.06,Dubai,United Arab Emirates,Hana Suzuki,2023,10,October,2023-10
109179,2023-10-07,Christopher Guerra,Office Chair,Furniture,1,292.0,0.0,292.0,Delhi,India,Ivan Petrov,2023,10,October,2023-10
105011,2023-10-07,Lindsay Martinez,Winter Jacket,Apparel,8,156.68,0.2,1002.75,Osaka,Japan,Hana Suzuki,2023,10,October,2023-10
104653,2023-10-07,Amanda Guzman,Ballpoint Pens (Box),Office Supplies,8,3.45,0.15,23.46,Dubai,United Arab Emirates,Brian Nguyen,2023,10,October,2023-10
109587,2023-10-07,Michael Johnson,Notebook Set,Office Supplies,6,8.57,0.0,51.42,Paris,France,Carla Mendes,2023,10,October,2023-10
104109,2023-10-07,David Harris,Desk Lamp,Furniture,9,21.53,0.2,155.02,Manchester,United Kingdom,Elena Petrova,2023,10,October,2023-10
100109,2023-10-07,Anna Wheeler,Yoga Mat,Sports & Outdoors,5,47.64,0.1,214.38,Dubai,United Arab Emirates,Hana Suzuki,2023,10,October,2023-10
108020,2023-10-07,Victor Baker,Running Shoes,Apparel,8,106.04,0.0,848.32,Sydney,Australia,Alice Carter,2023,10,October,2023-10
103975,2023-10-08,Kristin Huerta,Wireless Mouse,Electronics,10,25.63,0.05,243.48,Chicago,United States,George Okafor,2023,10,October,2023-10
107869,2023-10-08,Brittany Davis,Standing Desk,Furniture,9,449.21,0.0,4042.89,Dubai,United Arab Emirates,Farah Haddad,2023,10,October,2023-10
108589,2023-10-08,Amber Vang,Bluetooth Speaker,Electronics,9,38.68,0.0,348.12,Rio De Janeiro,Brazil,Alice Carter,2023,10,October,2023-10
101867,2023-10-08,Sherry Woods,Running Shoes,Apparel,6,58.64,0.0,351.84,Madrid,Spain,David Kim,2023,10,October,2023-10
101133,2023-10-08,Angelica Keith,Standing Desk,Furniture,10,158.06,0.1,1422.54,Melbourne,Australia,Julia Romano,2023,10,October,2023-10
103984,2023-10-08,Joshua Garcia,Cotton T-Shirt,Apparel,5,19.1,0.05,90.72,Barcelona,Spain,Elena Petrova,2023,10,October,2023-10
104189,2023-10-08,Suzanne Jones,Notebook Set,Office Supplies,4,13.29,0.2,42.53,Barcelona,Spain,Alice Carter,2023,10,October,2023-10
108359,2023-10-08,Cynthia Haas,Printer Paper (Ream),Office Supplies,3,5.61,0.0,16.83,Munich,Germany,Brian Nguyen,2023,10,October,2023-10
107612,2023-10-08,Shelia Wallace,Mechanical Keyboard,Electronics,9,72.81,0.05,622.53,London,United Kingdom,Julia Romano,2023,10,October,2023-10
104396,2023-10-08,Julie Dominguez,Air Fryer,Home & Kitchen,1,105.44,0.05,100.17,Los Angeles,United States,Farah Haddad,2023,10,October,2023-10
108039,2023-10-08,Jeremy Mitchell,Desk Lamp,Furniture,7,33.0,0.1,207.9,Tokyo,Japan,Brian Nguyen,2023,10,October,2023-10
101969,2023-10-08,William Day,Cookware Set,Home & Kitchen,4,223.04,0.05,847.55,Melbourne,Australia,Alice Carter,2023,10,October,2023-10
101298,2023-10-09,Joseph Williams,Bluetooth Speaker,Electronics,7,78.94,0.15,469.69,Munich,Germany,George Okafor,2023,10,October,2023-10
102012,2023-10-09,Kenneth Knight,Printer Paper (Ream),Office Supplies,2,9.09,0.0,18.18,Mumbai,India,George Okafor,2023,10,October,2023-10
101530,2023-10-09,Amber Yang,Office Chair,Furniture,7,84.12,0.15,500.51,Toronto,Canada,Brian Nguyen,2023,10,October,2023-10
106452,2023-10-09,James Padilla,Notebook Set,Office Supplies,5,14.81,0.0,74.05,Tokyo,Japan,Alice Carter,2023,10,October,2023-10
100613,2023-10-09,James Howard,Coffee Maker,Home & Kitchen,6,52.4,0.0,314.4,Sydney,Australia,Carla Mendes,2023,10,October,2023-10
101528,2023-10-09,Karla Ramos,Mechanical Keyboard,Electronics,8,69.94,0.0,559.52,Barcelona,Spain,Elena Petrova,2023,10,October,2023-10
109206,2023-10-09,Christian Dawson,Camping Tent,Sports & Outdoors,6,209.33,0.15,1067.58,Madrid,Spain,Julia Romano,2023,10,October,2023-10
108614,2023-10-09,Charles Shah,Standing Desk,Furniture,1,168.04,0.0,168.04,Osaka,Japan,Julia Romano,2023,10,October,2023-10
106968,2023-10-10,Cassandra Gaines,Standing Desk,Furniture,3,170.64,0.15,435.13,Houston,United States,Elena Petrova,2023,10,October,2023-10
102820,2023-10-10,Richard Henson,Notebook Set,Office Supplies,9,7.22,0.1,58.48,Berlin,Germany,George Okafor,2023,10,October,2023-10
101769,2023-10-10,Vincent Novak,Desk Lamp,Furniture,7,22.68,0.2,127.01,London,United Kingdom,Alice Carter,2023,10,October,2023-10
103622,2023-10-10,Tammie Bright,Printer Paper (Ream),Office Supplies,5,6.38,0.0,31.9,Madrid,Spain,Brian Nguyen,2023,10,October,2023-10
101644,2023-10-10,Danielle Bryant,Winter Jacket,Apparel,2,127.47,0.2,203.95,Berlin,Germany,Farah Haddad,2023,10,October,2023-10
102187,2023-10-10,Anthony Romero,Mechanical Keyboard,Electronics,5,105.04,0.0,525.2,Mumbai,India,George Okafor,2023,10,October,2023-10
105940,2023-10-10,Thomas Peterson,Laptop Stand,Office Supplies,3,39.78,0.15,101.44,Madrid,Spain,Hana Suzuki,2023,10,October,2023-10
102694,2023-10-11,Brian Porter Md,Water Bottle,Sports & Outdoors,2,21.71,0.1,39.08,Mumbai,India,Ivan Petrov,2023,10,October,2023-10
103488,2023-10-11,Brittney Martin,Camping Tent,Sports & Outdoors,5,170.26,0.05,808.73,Sao Paulo,Brazil,Brian Nguyen,2023,10,October,2023-10
107381,2023-10-11,Jonathan Jacobson,Desk Lamp,Furniture,6,49.18,0.15,250.82,Mumbai,India,Alice Carter,2023,10,October,2023-10
106808,2023-10-11,Erin Edwards,Cotton T-Shirt,Apparel,10,20.49,0.0,204.9,Manchester,United Kingdom,Elena Petrova,2023,10,October,2023-10
103284,2023-10-11,Michael Fuentes,Ballpoint Pens (Box),Office Supplies,2,6.46,0.2,10.34,Tokyo,Japan,George Okafor,2023,10,October,2023-10
103079,2023-10-11,Mary Jackson,Cotton T-Shirt,Apparel,8,25.92,0.15,176.26,Manchester,United Kingdom,Farah Haddad,2023,10,October,2023-10
101965,2023-10-11,Pamela Hill,Mechanical Keyboard,Electronics,7,98.5,0.0,689.5,London,United Kingdom,Alice Carter,2023,10,October,2023-10
104147,2023-10-11,Amanda Sullivan Md,Cookware Set,Home & Kitchen,4,221.75,0.0,887.0,Manchester,United Kingdom,Carla Mendes,2023,10,October,2023-10
100347,2023-10-12,Rachel Jones,Cotton T-Shirt,Apparel,2,11.89,0.05,22.59,Mumbai,India,Hana Suzuki,2023,10,October,2023-10
102361,2023-10-12,Ashley Smith,Cookware Set,Home & Kitchen,1,239.65,0.0,239.65,Chicago,United States,David Kim,2023,10,October,2023-10
109614,2023-10-12,Robert Gonzales,Winter Jacket,Apparel,8,144.19,0.0,1153.52,Dubai,United Arab Emirates,Brian Nguyen,2023,10,October,2023-10
105486,2023-10-12,Jorge Stone,Wireless Mouse,Electronics,10,19.54,0.0,195.4,Berlin,Germany,George Okafor,2023,10,October,2023-10
102332,2023-10-12,Jessica Callahan,Wireless Mouse,Electronics,10,14.07,0.0,140.7,New York,United States,David Kim,2023,10,October,2023-10
101485,2023-10-12,Gary Jackson,Air Fryer,Home & Kitchen,6,142.38,0.0,854.28,Delhi,India,Julia Romano,2023,10,October,2023-10
104910,2023-10-12,Victor Edwards,Printer Paper (Ream),Office Supplies,4,5.55,0.0,22.2,Dubai,United Arab Emirates,David Kim,2023,10,October,2023-10
101539,2023-10-13,Valerie Taylor,Winter Jacket,Apparel,4,116.32,0.05,442.02,Rio De Janeiro,Brazil,Brian Nguyen,2023,10,October,2023-10
109679,2023-10-13,Karen Graham,Ballpoint Pens (Box),Office Supplies,5,3.35,0.2,13.4,London,United Kingdom,Brian Nguyen,2023,10,October,2023-10
109273,2023-10-13,Nicholas Rush,Coffee Maker,Home & Kitchen,10,119.47,0.2,955.76,New York,United States,Julia Romano,2023,10,October,2023-10
109021,2023-10-13,Tricia Valencia,Coffee Maker,Home & Kitchen,8,45.39,0.0,363.12,Manchester,United Kingdom,Julia Romano,2023,10,October,2023-10
101068,2023-10-13,Rachel Jones,Running Shoes,Apparel,4,59.15,0.0,236.6,Osaka,Japan,Alice Carter,2023,10,October,2023-10
104434,2023-10-13,Laura Mckinney,Standing Desk,Furniture,3,381.59,0.0,1144.77,Lyon,France,David Kim,2023,10,October,2023-10
102911,2023-10-13,William Herrera,Yoga Mat,Sports & Outdoors,5,31.71,0.0,158.55,Dubai,United Arab Emirates,Ivan Petrov,2023,10,October,2023-10
109316,2023-10-13,Cassandra Gaines,Usb-C Charger,Electronics,9,38.85,0.0,349.65,Toronto,Canada,Carla Mendes,2023,10,October,2023-10
104872,2023-10-13,Megan Orr,Mechanical Keyboard,Electronics,4,78.18,0.15,265.81,Toronto,Canada,David Kim,2023,10,October,2023-10
100153,2023-10-13,Michelle Jackson,Bluetooth Speaker,Electronics,9,47.76,0.0,429.84,Houston,United States,Ivan Petrov,2023,10,October,2023-10
101429,2023-10-13,Sara Johnston,Winter Jacket,Apparel,2,138.92,0.2,222.27,Toronto,Canada,Farah Haddad,2023,10,October,2023-10
105338,2023-10-13,Dr. Michael Evans,Desk Lamp,Furniture,5,30.83,0.0,154.15,Munich,Germany,Carla Mendes,2023,10,October,2023-10
103207,2023-10-14,Sharon Cherry,Blender,Home & Kitchen,9,34.98,0.0,314.82,Barcelona,Spain,Brian Nguyen,2023,10,October,2023-10
100394,2023-10-14,Steven Blevins,Winter Jacket,Apparel,8,201.24,0.0,1609.92,Chicago,United States,David Kim,2023,10,October,2023-10
107397,2023-10-14,Adam Burgess,Camping Tent,Sports & Outdoors,7,131.64,0.05,875.41,Sao Paulo,Brazil,George Okafor,2023,10,October,2023-10
105386,2023-10-14,Bonnie Valencia,Usb-C Charger,Electronics,6,34.73,0.15,177.12,Rio De Janeiro,Brazil,Ivan Petrov,2023,10,October,2023-10
107545,2023-10-14,Chad Jones,Notebook Set,Office Supplies,9,5.46,0.1,44.23,Sydney,Australia,Julia Romano,2023,10,October,2023-10
107528,2023-10-14,Joshua Blair,Wireless Mouse,Electronics,9,20.15,0.0,181.35,Tokyo,Japan,Farah Haddad,2023,10,October,2023-10
101181,2023-10-14,Bryan Herrera,Cookware Set,Home & Kitchen,4,201.5,0.0,806.0,Melbourne,Australia,George Okafor,2023,10,October,2023-10
105772,2023-10-14,Jamie Walton,Running Shoes,Apparel,6,96.56,0.15,492.46,Sao Paulo,Brazil,Alice Carter,2023,10,October,2023-10
103895,2023-10-14,Cody Reid,Notebook Set,Office Supplies,5,9.7,0.1,43.65,Delhi,India,Alice Carter,2023,10,October,2023-10
102729,2023-10-14,Ariel Sandoval,Wireless Mouse,Electronics,5,13.07,0.05,62.08,Lyon,France,Hana Suzuki,2023,10,October,2023-10
109289,2023-10-14,Dana Chapman,Coffee Maker,Home & Kitchen,9,146.22,0.2,1052.78,Rio De Janeiro,Brazil,Julia Romano,2023,10,October,2023-10
103251,2023-10-14,Margaret Coleman,Usb-C Charger,Electronics,9,32.68,0.2,235.3,Paris,France,Hana Suzuki,2023,10,October,2023-10
106475,2023-10-14,Anthony Humphrey,Printer Paper (Ream),Office Supplies,1,9.54,0.15,8.11,Tokyo,Japan,Alice Carter,2023,10,October,2023-10
105156,2023-10-14,Katherine Stark,Printer Paper (Ream),Office Supplies,6,6.88,0.15,35.09,New York,United States,Ivan Petrov,2023,10,October,2023-10
107846,2023-10-14,Sarah Brooks,Mechanical Keyboard,Electronics,4,68.79,0.1,247.64,Manchester,United Kingdom,Julia Romano,2023,10,October,2023-10
107942,2023-10-14,Tina Taylor,Winter Jacket,Apparel,5,175.89,0.0,879.45,New York,United States,Farah Haddad,2023,10,October,2023-10
103605,2023-10-14,Mark Beard,4K Monitor,Electronics,10,203.92,0.0,2039.2,Berlin,Germany,Alice Carter,2023,10,October,2023-10
102765,2023-10-14,Mr. Thomas Thompson,Notebook Set,Office Supplies,4,13.82,0.1,49.75,Los Angeles,United States,Alice Carter,2023,10,October,2023-10
102993,2023-10-15,Jeffrey Chavez,Blender,Home & Kitchen,3,98.12,0.0,294.36,Mumbai,India,Hana Suzuki,2023,10,October,2023-10
106371,2023-10-15,Karen Morales Dds,Standing Desk,Furniture,2,205.69,0.1,370.24,Rio De Janeiro,Brazil,Brian Nguyen,2023,10,October,2023-10
107943,2023-10-15,Travis Harris,Laptop Stand,Office Supplies,5,21.59,0.0,107.95,Tokyo,Japan,George Okafor,2023,10,October,2023-10
103007,2023-10-15,Dale Chan,Air Fryer,Home & Kitchen,1,132.91,0.15,112.97,Delhi,India,Julia Romano,2023,10,October,2023-10
108603,2023-10-15,Mrs. Diane Reyes,Desk Lamp,Furniture,9,58.52,0.05,500.35,Barcelona,Spain,Alice Carter,2023,10,October,2023-10
101801,2023-10-15,Stacey Snyder,Wireless Mouse,Electronics,1,21.54,0.15,18.31,Chicago,United States,David Kim,2023,10,October,2023-10
105546,2023-10-15,Joseph Shaw,Laptop Stand,Office Supplies,9,18.83,0.15,144.05,London,United Kingdom,Elena Petrova,2023,10,October,2023-10
105910,2023-10-15,Ralph Yoder,Air Fryer,Home & Kitchen,7,172.33,0.0,1206.31,Sao Paulo,Brazil,Elena Petrova,2023,10,October,2023-10
103313,2023-10-15,Philip Jackson,Cotton T-Shirt,Apparel,2,15.69,0.0,31.38,London,United Kingdom,Ivan Petrov,2023,10,October,2023-10
106123,2023-10-15,Phillip Nelson,Printer Paper (Ream),Office Supplies,4,5.82,0.0,23.28,Toronto,Canada,Alice Carter,2023,10,October,2023-10
106552,2023-10-15,Krista Gibson,Notebook Set,Office Supplies,7,11.31,0.2,63.34,Chicago,United States,Farah Haddad,2023,10,October,2023-10
109751,2023-10-15,Robert Cummings,4K Monitor,Electronics,7,387.82,0.0,2714.74,Dubai,United Arab Emirates,Farah Haddad,2023,10,October,2023-10
103728,2023-10-15,James Johnson,Mechanical Keyboard,Electronics,5,71.08,0.0,355.4,Los Angeles,United States,George Okafor,2023,10,October,2023-10
105235,2023-10-15,Caitlin Perry,Ballpoint Pens (Box),Office Supplies,3,3.41,0.15,8.7,Delhi,India,Carla Mendes,2023,10,October,2023-10
104419,2023-10-16,Janice Petty,Air Fryer,Home & Kitchen,4,153.03,0.0,612.12,Chicago,United States,Hana Suzuki,2023,10,October,2023-10
100230,2023-10-16,Tom Foster,Standing Desk,Furniture,6,225.3,0.0,1351.8,Los Angeles,United States,Elena Petrova,2023,10,October,2023-10
106645,2023-10-16,Rebekah Greene,Cotton T-Shirt,Apparel,5,25.52,0.1,114.84,Houston,United States,Brian Nguyen,2023,10,October,2023-10
107984,2023-10-16,Sarah Thompson,Notebook Set,Office Supplies,9,5.54,0.15,42.38,Sydney,Australia,Alice Carter,2023,10,October,2023-10
109761,2023-10-16,Debra Christian,Air Fryer,Home & Kitchen,8,88.4,0.0,707.2,New York,United States,Hana Suzuki,2023,10,October,2023-10
104305,2023-10-16,Robert Dennis,Wireless Mouse,Electronics,6,22.59,0.0,135.54,Mumbai,India,Brian Nguyen,2023,10,October,2023-10
102513,2023-10-16,Nicole Barker,Laptop Stand,Office Supplies,9,30.29,0.0,272.61,Houston,United States,Julia Romano,2023,10,October,2023-10
109336,2023-10-16,Angela Lopez,Yoga Mat,Sports & Outdoors,2,26.66,0.05,50.65,Osaka,Japan,Julia Romano,2023,10,October,2023-10
109349,2023-10-17,Colton Martinez,4K Monitor,Electronics,4,153.34,0.2,490.69,Mumbai,India,Ivan Petrov,2023,10,October,2023-10
104953,2023-10-17,Danny Morgan,Camping Tent,Sports & Outdoors,1,115.36,0.0,115.36,London,United Kingdom,Farah Haddad,2023,10,October,2023-10
109246,2023-10-17,Christopher Parker,Water Bottle,Sports & Outdoors,8,18.55,0.15,126.14,Toronto,Canada,Ivan Petrov,2023,10,October,2023-10
101234,2023-10-17,James Washington,Mechanical Keyboard,Electronics,5,65.17,0.0,325.85,Lyon,France,David Kim,2023,10,October,2023-10
101124,2023-10-17,Hannah Luna,Running Shoes,Apparel,9,75.2,0.15,575.28,Munich,Germany,Ivan Petrov,2023,10,October,2023-10
101976,2023-10-17,Jennifer Banks,Running Shoes,Apparel,10,41.83,0.0,418.3,Manchester,United Kingdom,Ivan Petrov,2023,10,October,2023-10
104252,2023-10-17,Katherine Stark,Bluetooth Speaker,Electronics,1,57.27,0.0,57.27,Paris,France,Ivan Petrov,2023,10,October,2023-10
109383,2023-10-17,Kristy Bryan,Bluetooth Speaker,Electronics,8,35.05,0.05,266.38,Dubai,United Arab Emirates,Elena Petrova,2023,10,October,2023-10
100708,2023-10-17,Pamela Hill,Bluetooth Speaker,Electronics,8,47.84,0.2,306.18,Vancouver,Canada,Carla Mendes,2023,10,October,2023-10
108696,2023-10-17,Debra Perry,Notebook Set,Office Supplies,5,6.66,0.15,28.3,Los Angeles,United States,Farah Haddad,2023,10,October,2023-10
106786,2023-10-17,Theodore Jones Jr.,Coffee Maker,Home & Kitchen,1,145.14,0.2,116.11,Munich,Germany,Hana Suzuki,2023,10,October,2023-10
106031,2023-10-17,Dana Chapman,4K Monitor,Electronics,8,206.1,0.2,1319.04,Houston,United States,Hana Suzuki,2023,10,October,2023-10
103405,2023-10-18,William David Dds,Standing Desk,Furniture,10,349.26,0.2,2794.08,Barcelona,Spain,Julia Romano,2023,10,October,2023-10
101020,2023-10-18,Morgan Valencia,Printer Paper (Ream),Office Supplies,1,4.35,0.0,4.35,London,United Kingdom,Carla Mendes,2023,10,October,2023-10
100549,2023-10-18,Brian Gonzalez,Desk Lamp,Furniture,4,39.09,0.2,125.09,Chicago,United States,George Okafor,2023,10,October,2023-10
108072,2023-10-18,Kayla Rodriguez,Printer Paper (Ream),Office Supplies,6,7.33,0.15,37.38,New York,United States,Elena Petrova,2023,10,October,2023-10
102100,2023-10-18,Erin Smith,Water Bottle,Sports & Outdoors,2,17.41,0.15,29.6,Chicago,United States,Ivan Petrov,2023,10,October,2023-10
102926,2023-10-18,David Grant,Blender,Home & Kitchen,6,54.2,0.1,292.68,London,United Kingdom,Farah Haddad,2023,10,October,2023-10
108689,2023-10-18,Todd Thomas,Yoga Mat,Sports & Outdoors,7,34.6,0.15,205.87,Vancouver,Canada,Ivan Petrov,2023,10,October,2023-10
102619,2023-10-18,Russell Murphy,Water Bottle,Sports & Outdoors,4,11.78,0.0,47.12,Madrid,Spain,Alice Carter,2023,10,October,2023-10
105412,2023-10-18,Shannon Rivera,Air Fryer,Home & Kitchen,4,145.42,0.15,494.43,Chicago,United States,Hana Suzuki,2023,10,October,2023-10
100184,2023-10-19,Samantha Terry,Mechanical Keyboard,Electronics,4,72.87,0.05,276.91,Rio De Janeiro,Brazil,David Kim,2023,10,October,2023-10
100254,2023-10-19,Nathan Wilson,Wireless Mouse,Electronics,10,15.97,0.0,159.7,Paris,France,Ivan Petrov,2023,10,October,2023-10
108405,2023-10-19,Carol Tucker,Cotton T-Shirt,Apparel,7,11.78,0.0,82.46,Los Angeles,United States,David Kim,2023,10,October,2023-10
